company_number,core_score,sic_score,keyword_score,cluster_score,recency_score,confidence_band,promotion_reason,promoted_to_enrichment,screened_at,cross_ref_promote,primary_sic_category,sic_categories,keyword_categories,sector_categories
SC875515,47,25,22,0,0,medium,,t,2026-03-31 15:48:38.429517,f,Biotech,{Biotech},{},{Biotech}
13524946,29,0,12,17,0,low,,t,2026-03-31 15:18:52.039503,f,,{},{},{}
13900938,32,0,12,20,0,low,,t,2026-03-31 15:19:52.945328,f,,{},{},{}
16026062,32,0,12,20,0,low,,t,2026-03-31 15:28:16.456764,f,,{},{},{}
16967689,29,0,12,17,0,low,,t,2026-03-31 15:42:37.873051,f,,{},{},{}
16599115,33,0,16,17,0,low,,t,2026-03-31 15:35:45.944166,f,,{},{},{}
17002255,42,10,12,20,0,medium,,t,2026-03-31 15:43:27.170095,f,Advanced Materials,"{""Advanced Materials""}",{},"{""Advanced Materials""}"
16802046,40,11,12,17,0,medium,,t,2026-03-31 15:39:17.350033,f,Advanced Materials,"{""Advanced Materials""}",{},"{""Advanced Materials""}"
16846844,32,0,12,20,0,low,,t,2026-03-31 15:40:08.237049,f,,{},{},{}
16950174,33,0,13,20,0,low,,t,2026-03-31 15:42:16.020978,f,,{},{},{}
16148958,29,0,12,17,0,low,,t,2026-03-31 15:29:30.982107,f,,{},{},{}
16629852,32,0,12,20,0,low,,t,2026-03-31 15:36:11.175383,f,,{},{},{}
15803595,47,26,4,17,0,medium,,t,2026-03-31 15:26:31.430498,f,Biotech,"{Biotech,HealthTech}",{},"{Biotech,HealthTech}"
16447327,42,25,0,17,0,medium,,t,2026-03-31 15:33:25.959668,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16134861,42,25,0,17,0,medium,,t,2026-03-31 15:29:19.220359,f,Biotech,{Biotech},{},{Biotech}
15734758,58,25,22,11,0,medium,,t,2026-03-31 15:26:04.406443,f,Biotech,{Biotech},{Biotech},{Biotech}
16539849,29,23,6,0,0,low,,t,2026-03-31 15:34:52.029939,f,MedTech,{MedTech},{},{MedTech}
16256353,54,26,8,20,0,medium,,t,2026-03-31 15:30:43.701868,f,Space & Aero,"{""EV & Automotive"",""Space & Aero""}",{},"{""EV & Automotive"",""Space & Aero""}"
14878259,43,10,22,11,0,medium,,t,2026-03-31 15:22:19.326629,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
13954968,32,10,22,0,0,low,,t,2026-03-31 15:19:58.855528,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
14428227,37,10,16,11,0,low,,t,2026-03-31 15:20:59.42393,f,CleanTech,{CleanTech},{Biotech},"{Biotech,CleanTech}"
16278949,43,26,0,17,0,medium,,t,2026-03-31 15:31:00.202567,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
13908045,39,13,12,14,0,low,,t,2026-03-31 15:19:53.433268,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
13759735,29,0,12,17,0,low,,t,2026-03-31 15:19:36.668653,f,,{},{},{}
14439749,32,10,22,0,0,low,,t,2026-03-31 15:21:01.192,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
16256874,24,10,14,0,0,low,,t,2026-03-31 15:30:43.778504,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
13746822,43,26,0,17,0,medium,,t,2026-03-31 15:19:35.367959,f,Biotech,"{""AI & Software"",Biotech,HealthTech}",{},"{""AI & Software"",Biotech,HealthTech}"
16840517,42,25,0,17,0,medium,,t,2026-03-31 15:40:01.508416,f,Biotech,"{""AI & Software"",Biotech}",{},"{""AI & Software"",Biotech}"
16585537,42,25,0,17,0,medium,,t,2026-03-31 15:35:31.325203,f,Hardware,{Hardware},{},{Hardware}
15198314,22,10,12,0,0,low,,t,2026-03-31 15:23:33.183301,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15141015,50,28,2,20,0,medium,,t,2026-03-31 15:23:19.964163,f,Biotech,"{Biotech,""Deep R&D""}",{},"{Biotech,""Deep R&D""}"
16812467,50,25,25,0,0,medium,,t,2026-03-31 15:39:29.819885,f,Biotech,"{""AI & Software"",Biotech}","{""AI & Software"",Robotics}","{""AI & Software"",Biotech,Robotics}"
15800117,49,25,7,17,0,medium,,t,2026-03-31 15:26:31.089902,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15877665,42,25,0,17,0,medium,,t,2026-03-31 15:27:04.371633,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15846567,54,23,14,17,0,medium,,t,2026-03-31 15:26:50.826031,f,Hardware,"{""AI & Software"",Hardware}",{},"{""AI & Software"",Hardware}"
15603747,22,10,12,0,0,low,,t,2026-03-31 15:25:18.547496,f,HealthTech,{HealthTech},{},{HealthTech}
16589385,42,25,0,17,0,medium,,t,2026-03-31 15:35:36.341172,f,Biotech,{Biotech},{},{Biotech}
13840221,45,25,0,20,0,medium,,t,2026-03-31 15:19:46.13738,f,Biotech,{Biotech},{},{Biotech}
17021802,31,0,14,17,0,low,,t,2026-03-31 15:43:54.357079,f,,{},{},{}
16215747,22,10,12,0,0,low,,t,2026-03-31 15:30:15.550088,f,Defence,{Defence},{},{Defence}
15654692,29,0,12,17,0,low,,t,2026-03-31 15:25:36.355784,f,,{},{},{}
16457290,42,25,0,17,0,medium,,t,2026-03-31 15:33:36.569647,f,Deep R&D,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
15556809,45,25,0,20,0,medium,,t,2026-03-31 15:25:06.191726,f,Biotech,{Biotech},{},{Biotech}
16026000,29,0,12,17,0,low,,t,2026-03-31 15:28:16.443458,f,,{},{},{}
15901003,58,25,16,17,0,medium,,t,2026-03-31 15:27:14.382235,f,Biotech,{Biotech},{Biotech},{Biotech}
16786648,29,0,12,17,0,low,,t,2026-03-31 15:38:57.386988,f,,{},{},{}
14668218,48,28,0,20,0,medium,,t,2026-03-31 15:21:38.06511,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16779874,46,26,0,20,0,medium,,t,2026-03-31 15:38:45.156861,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
16812385,29,0,12,17,0,low,,t,2026-03-31 15:39:29.792985,f,,{},{},{}
15577377,29,0,12,17,0,low,,t,2026-03-31 15:25:12.164273,f,,{},{},{}
16559605,30,8,22,0,0,low,,t,2026-03-31 15:35:07.020585,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
16999094,32,26,6,0,0,low,,t,2026-03-31 15:43:20.988489,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16317144,33,10,12,11,0,low,,t,2026-03-31 15:31:30.480444,f,HealthTech,{HealthTech},{},{HealthTech}
16998438,43,25,7,11,0,medium,,t,2026-03-31 15:43:20.807822,f,Deep R&D,"{""AI & Software"",""Deep R&D""}","{""AI & Software""}","{""AI & Software"",""Deep R&D""}"
16177996,47,10,17,20,0,medium,,t,2026-03-31 15:29:51.100287,f,Deep R&D,"{""Deep R&D""}",{Biotech},"{Biotech,""Deep R&D""}"
16118304,36,24,12,0,0,low,,t,2026-03-31 15:29:07.240719,f,Hardware,{Hardware},{},{Hardware}
15713966,43,26,0,17,0,medium,,t,2026-03-31 15:25:55.16726,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15644621,45,25,0,20,0,medium,,t,2026-03-31 15:25:33.308853,f,Hardware,{Hardware},{},{Hardware}
15515192,29,2,10,17,0,low,,t,2026-03-31 15:24:53.810968,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
14891876,29,0,12,17,0,low,,t,2026-03-31 15:22:21.766,f,,{},{},{}
15290665,49,10,22,17,0,medium,,t,2026-03-31 15:23:55.077395,f,Deep R&D,"{""Deep R&D""}",{Robotics},"{""Deep R&D"",Robotics}"
16834462,46,25,4,17,0,medium,,t,2026-03-31 15:39:54.828734,f,Deep R&D,"{""AI & Software"",""Data & Cloud"",""Deep R&D""}","{""AI & Software""}","{""AI & Software"",""Data & Cloud"",""Deep R&D""}"
16958055,47,25,22,0,0,medium,,t,2026-03-31 15:42:25.151739,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
14459906,24,10,14,0,0,low,,t,2026-03-31 15:21:03.681822,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16221853,33,25,8,0,0,low,,t,2026-03-31 15:30:19.554859,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
13442789,24,10,14,0,0,low,,t,2026-03-31 15:18:30.960366,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15295917,24,10,14,0,0,low,,t,2026-03-31 15:23:55.432184,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
14029083,24,10,14,0,0,low,,t,2026-03-31 15:20:07.182135,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
13470035,28,20,8,0,0,low,,t,2026-03-31 15:18:35.597215,f,Hardware,{Hardware},{},{Hardware}
16266851,55,25,10,20,0,medium,,t,2026-03-31 15:30:51.612884,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16072990,64,25,22,17,0,high,,t,2026-03-31 15:28:43.139455,f,Biotech,{Biotech},{Biotech},{Biotech}
14751124,29,0,12,17,0,low,,t,2026-03-31 15:21:53.071869,f,,{},{},{}
14956043,46,25,4,17,0,medium,,t,2026-03-31 15:22:35.865128,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16353913,64,25,22,17,0,high,,t,2026-03-31 15:32:01.100824,f,Biotech,{Biotech},{Biotech},{Biotech}
15724326,42,25,0,17,0,medium,,t,2026-03-31 15:25:58.490588,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
16722123,29,0,12,17,0,low,,t,2026-03-31 15:37:35.418037,f,,{},{},{}
15142385,40,14,6,20,0,medium,,t,2026-03-31 15:23:20.065614,f,Robotics,"{""Deep R&D"",Robotics}",{},"{""Deep R&D"",Robotics}"
15602871,31,2,12,17,0,low,,t,2026-03-31 15:25:18.478766,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
16854284,42,25,0,17,0,medium,,t,2026-03-31 15:40:15.117979,f,Biotech,{Biotech},{},{Biotech}
17002339,42,25,0,17,0,medium,,t,2026-03-31 15:43:27.206576,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
17029365,32,26,6,0,0,low,,t,2026-03-31 15:44:01.553201,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16041227,31,0,14,17,0,low,,t,2026-03-31 15:28:25.150373,f,,{},{},{}
16868141,29,0,12,17,0,low,,t,2026-03-31 15:40:34.138482,f,,{},{},{}
16037531,38,10,14,14,0,low,,t,2026-03-31 15:28:24.463357,f,CleanTech,{CleanTech},{CleanTech},{CleanTech}
16394270,44,25,2,17,0,medium,,t,2026-03-31 15:32:33.220889,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16982318,37,14,12,11,0,low,,t,2026-03-31 15:42:58.64286,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15814357,42,25,0,17,0,medium,,t,2026-03-31 15:26:37.760941,f,Hardware,{Hardware},{},{Hardware}
16460884,45,25,0,20,0,medium,,t,2026-03-31 15:33:37.637517,f,Biotech,{Biotech},{},{Biotech}
16239545,42,25,0,17,0,medium,,t,2026-03-31 15:30:31.623211,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15527804,47,25,22,0,0,medium,,t,2026-03-31 15:24:56.935032,f,Biotech,{Biotech},{Biotech},{Biotech}
16388694,63,28,24,11,0,high,,t,2026-03-31 15:32:28.733373,f,Biotech,"{Biotech,""Deep R&D"",HealthTech,MedTech}",{Biotech},"{Biotech,""Deep R&D"",HealthTech,MedTech}"
16165257,29,0,12,17,0,low,,t,2026-03-31 15:29:39.977479,f,,{},{},{}
SC762830,44,25,2,17,0,medium,,t,2026-03-31 15:46:29.163184,f,Deep R&D,"{""Deep R&D""}",{MedTech},"{""Deep R&D"",MedTech}"
SC741886,37,25,12,0,0,low,,t,2026-03-31 15:46:14.96702,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
16369284,20,8,12,0,0,low,,t,2026-03-31 15:32:14.244739,f,HealthTech,{HealthTech},{},{HealthTech}
14411441,42,18,4,20,0,medium,,t,2026-03-31 15:20:57.382791,f,Data & Cloud,"{""Data & Cloud"",""Deep R&D""}",{},"{""Data & Cloud"",""Deep R&D""}"
15140523,47,25,22,0,0,medium,,t,2026-03-31 15:23:19.928053,f,Deep R&D,"{""Deep R&D""}",{Biotech},"{Biotech,""Deep R&D""}"
16609720,29,0,12,17,0,low,,t,2026-03-31 15:35:55.729931,f,,{},{},{}
15802288,31,0,14,17,0,low,,t,2026-03-31 15:26:31.301202,f,,{},{},{}
16501865,33,0,16,17,0,low,,t,2026-03-31 15:34:18.227753,f,,{},{},{}
16471741,32,10,22,0,0,low,,t,2026-03-31 15:33:47.809231,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
16037428,38,10,14,14,0,low,,t,2026-03-31 15:28:24.441795,f,CleanTech,{CleanTech},{CleanTech},{CleanTech}
13343245,29,13,16,0,0,low,,t,2026-03-31 15:18:08.555212,f,Robotics,{Robotics},{},{Robotics}
15600170,32,10,22,0,0,low,,t,2026-03-31 15:25:18.295041,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
15037830,18,8,10,0,0,low,,t,2026-03-31 15:22:56.28875,f,HealthTech,{HealthTech},{},{HealthTech}
16774459,29,23,6,0,0,low,,t,2026-03-31 15:38:38.526271,f,Hardware,{Hardware},{},{Hardware}
15138492,42,8,14,20,0,medium,,t,2026-03-31 15:23:19.783095,f,EV & Automotive,"{""EV & Automotive""}",{},"{""EV & Automotive""}"
14631537,37,13,4,20,0,low,,t,2026-03-31 15:21:32.013159,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
16477017,31,8,12,11,0,low,,t,2026-03-31 15:33:53.024177,f,HealthTech,{HealthTech},{},{HealthTech}
14233601,35,23,12,0,0,low,,t,2026-03-31 15:20:32.605689,f,MedTech,{MedTech},{},{MedTech}
16714716,43,27,16,0,0,medium,,t,2026-03-31 15:37:29.931096,f,Biotech,"{Biotech,""Deep R&D"",MedTech}",{},"{Biotech,""Deep R&D"",MedTech}"
NI733537,24,10,14,0,0,low,,t,2026-03-31 15:45:42.182556,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
14136106,43,26,0,17,0,medium,,t,2026-03-31 15:20:20.867193,f,Biotech,"{""AI & Software"",Biotech,""Deep R&D""}",{},"{""AI & Software"",Biotech,""Deep R&D""}"
16578014,32,26,6,0,0,low,,t,2026-03-31 15:35:25.974222,f,Deep R&D,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
13384743,38,20,7,11,0,low,,t,2026-03-31 15:18:17.361901,f,AI & Software,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
15235480,32,0,12,20,0,low,,t,2026-03-31 15:23:42.026178,f,,{},{},{}
16901701,31,0,14,17,0,low,,t,2026-03-31 15:41:14.721732,f,,{},{},{}
17039154,40,14,6,20,0,medium,,t,2026-03-31 15:44:14.759719,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16465352,41,8,22,11,0,medium,,t,2026-03-31 15:33:42.557693,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
14383790,40,11,12,17,0,medium,,t,2026-03-31 15:20:52.241336,f,HealthTech,{HealthTech},{},{HealthTech}
16660274,29,0,12,17,0,low,,t,2026-03-31 15:36:40.236332,f,,{},{},{}
14596803,29,0,12,17,0,low,,t,2026-03-31 15:21:25.47789,f,,{},{},{}
13611404,22,10,12,0,0,low,,t,2026-03-31 15:19:12.553098,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
SC876335,33,0,16,17,0,low,,t,2026-03-31 15:48:38.767692,f,,{},{Biotech},{Biotech}
16293639,32,0,12,20,0,low,,t,2026-03-31 15:31:12.707889,f,,{},{},{}
14930527,38,11,10,17,0,low,,t,2026-03-31 15:22:29.121364,f,HealthTech,{HealthTech},{MedTech},"{HealthTech,MedTech}"
16532571,42,25,0,17,0,medium,,t,2026-03-31 15:34:43.250223,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16800666,50,27,6,17,0,medium,,t,2026-03-31 15:39:12.020436,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
14532039,29,0,12,17,0,low,,t,2026-03-31 15:21:15.183691,f,,{},{},{}
14757671,29,0,12,17,0,low,,t,2026-03-31 15:21:54.902551,f,,{},{},{}
14157890,42,25,0,17,0,medium,,t,2026-03-31 15:20:22.899077,f,Biotech,{Biotech},{},{Biotech}
14620505,29,0,12,17,0,low,,t,2026-03-31 15:21:29.412085,f,,{},{},{}
16622033,25,13,12,0,0,low,,t,2026-03-31 15:36:05.904019,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15250349,22,10,12,0,0,low,,t,2026-03-31 15:23:44.843561,f,Advanced Materials,"{""Advanced Materials""}",{},"{""Advanced Materials""}"
16385178,29,0,12,17,0,low,,t,2026-03-31 15:32:28.210222,f,,{},{},{}
16244021,27,13,14,0,0,low,,t,2026-03-31 15:30:35.523618,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15373740,45,25,0,20,0,medium,,t,2026-03-31 15:24:14.352087,f,Biotech,{Biotech},{},{Biotech}
13988758,35,10,14,11,0,low,,t,2026-03-31 15:20:02.661466,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16260784,65,26,22,17,0,high,,t,2026-03-31 15:30:47.515238,f,Biotech,{Biotech},{Biotech},{Biotech}
15965034,43,23,0,20,0,medium,,t,2026-03-31 15:27:42.900296,f,MedTech,{MedTech},{},{MedTech}
15642616,58,25,22,11,0,medium,,t,2026-03-31 15:25:30.829299,f,Biotech,{Biotech},{Biotech},{Biotech}
16176116,46,26,3,17,0,medium,,t,2026-03-31 15:29:47.722095,f,Deep R&D,"{""Deep R&D"",HealthTech}",{},"{""Deep R&D"",HealthTech}"
14940118,44,25,2,17,0,medium,,t,2026-03-31 15:22:31.33447,f,Biotech,{Biotech},{},{Biotech}
14356304,44,27,0,17,0,medium,,t,2026-03-31 15:20:48.451338,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15475750,43,26,0,17,0,medium,,t,2026-03-31 15:24:42.353355,f,Biotech,"{Biotech,""Deep R&D""}",{},"{Biotech,""Deep R&D""}"
16574917,66,25,24,17,0,high,,t,2026-03-31 15:35:21.370612,f,Biotech,{Biotech},{Biotech},{Biotech}
14735187,33,0,16,17,0,low,,t,2026-03-31 15:21:50.464475,f,,{},{},{}
16754781,35,11,10,14,0,low,,t,2026-03-31 15:38:16.644077,f,HealthTech,{HealthTech},{MedTech},"{HealthTech,MedTech}"
14147043,29,0,12,17,0,low,,t,2026-03-31 15:20:21.495161,f,,{},{},{}
14686252,22,8,14,0,0,low,,t,2026-03-31 15:21:41.978243,f,HealthTech,{HealthTech},{MedTech},"{HealthTech,MedTech}"
15863105,33,10,12,11,0,low,,t,2026-03-31 15:26:57.492812,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
14782201,29,0,12,17,0,low,,t,2026-03-31 15:21:59.252074,f,,{},{},{}
16873104,29,0,12,17,0,low,,t,2026-03-31 15:40:40.445133,f,,{},{},{}
15782348,20,8,12,0,0,low,,t,2026-03-31 15:26:24.410264,f,HealthTech,{HealthTech},{},{HealthTech}
15618856,45,26,2,17,0,medium,,t,2026-03-31 15:25:24.055959,f,Deep R&D,"{""AI & Software"",""Deep R&D"",Hardware}",{},"{""AI & Software"",""Deep R&D"",Hardware}"
15689725,32,10,22,0,0,low,,t,2026-03-31 15:25:46.128376,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
16948701,34,0,14,20,0,low,,t,2026-03-31 15:42:15.681411,f,,{},{},{}
14150130,29,0,12,17,0,low,,t,2026-03-31 15:20:22.465711,f,,{},{},{}
16708276,46,26,0,20,0,medium,,t,2026-03-31 15:37:24.695933,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
16726688,42,25,0,17,0,medium,,t,2026-03-31 15:37:40.208057,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
14705372,35,10,14,11,0,low,,t,2026-03-31 15:21:44.587729,f,Deep R&D,"{""Deep R&D""}","{""AI & Software""}","{""AI & Software"",""Deep R&D""}"
16766124,22,10,12,0,0,low,,t,2026-03-31 15:38:30.493523,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
13572465,40,20,0,20,0,medium,,t,2026-03-31 15:19:03.788701,f,AI & Software,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
13736307,42,25,0,17,0,medium,,t,2026-03-31 15:19:34.261156,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15750515,43,26,0,17,0,medium,,t,2026-03-31 15:26:10.748056,f,Space & Aero,"{""AI & Software"",""Deep R&D"",""Space & Aero""}",{},"{""AI & Software"",""Deep R&D"",""Space & Aero""}"
15791338,43,25,1,17,0,medium,,t,2026-03-31 15:26:27.752205,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
14332843,56,25,14,17,0,medium,,t,2026-03-31 15:20:46.048191,f,Deep R&D,"{""Deep R&D""}","{""Advanced Materials""}","{""Advanced Materials"",""Deep R&D""}"
16390424,46,25,1,20,0,medium,,t,2026-03-31 15:32:28.99063,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16929626,58,25,16,17,0,medium,,t,2026-03-31 15:41:45.914658,f,Deep R&D,"{""Deep R&D""}",{Biotech},"{Biotech,""Deep R&D""}"
16486131,29,0,12,17,0,low,,t,2026-03-31 15:34:03.296331,f,,{},{},{}
15055629,32,10,22,0,0,low,,t,2026-03-31 15:22:59.122409,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
15582589,34,0,14,20,0,low,,t,2026-03-31 15:25:12.582047,f,,{},{Biotech},{Biotech}
16522544,44,26,1,17,0,medium,,t,2026-03-31 15:34:37.867166,f,Deep R&D,"{""AI & Software"",""Deep R&D"",Hardware}",{},"{""AI & Software"",""Deep R&D"",Hardware}"
14212968,47,25,2,20,0,medium,,t,2026-03-31 15:20:29.491101,f,Biotech,{Biotech},{},{Biotech}
16288369,33,19,14,0,0,low,,t,2026-03-31 15:31:08.607196,f,Robotics,"{""Deep R&D"",Robotics}",{},"{""Deep R&D"",Robotics}"
15961354,42,25,0,17,0,medium,,t,2026-03-31 15:27:39.5051,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16861226,29,0,12,17,0,low,,t,2026-03-31 15:40:27.132094,f,,{},{},{}
16257585,31,0,14,17,0,low,,t,2026-03-31 15:30:43.879487,f,,{},{CleanTech},{CleanTech}
15528903,38,14,4,20,0,low,,t,2026-03-31 15:24:57.029075,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15247429,29,0,12,17,0,low,,t,2026-03-31 15:23:44.640256,f,,{},{},{}
15642890,29,0,12,17,0,low,,t,2026-03-31 15:25:30.853215,f,,{},{},{}
16616343,32,10,22,0,0,low,,t,2026-03-31 15:36:00.808856,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16973962,43,26,0,17,0,medium,,t,2026-03-31 15:42:44.508648,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16641861,29,0,12,17,0,low,,t,2026-03-31 15:36:25.204348,f,,{},{},{}
15906965,33,4,12,17,0,low,,t,2026-03-31 15:27:15.008999,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
15801842,42,25,0,17,0,medium,,t,2026-03-31 15:26:31.258506,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
14557551,39,10,12,17,0,low,,t,2026-03-31 15:21:19.209687,f,R&D,{R&D},{},{R&D}
16655378,29,0,12,17,0,low,,t,2026-03-31 15:36:35.44769,f,,{},{},{}
16315584,31,8,12,11,0,low,,t,2026-03-31 15:31:30.244666,f,HealthTech,{HealthTech},{},{HealthTech}
13669286,42,25,0,17,0,medium,,t,2026-03-31 15:19:22.673689,f,Biotech,{Biotech},{},{Biotech}
16168449,46,26,3,17,0,medium,,t,2026-03-31 15:29:43.498716,f,Biotech,{Biotech},{},{Biotech}
16132026,22,10,12,0,0,low,,t,2026-03-31 15:29:18.775331,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15402962,22,10,12,0,0,low,,t,2026-03-31 15:24:22.393878,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15991614,46,26,0,20,0,medium,,t,2026-03-31 15:27:56.874059,f,Space & Aero,"{""EV & Automotive"",""Space & Aero""}",{},"{""EV & Automotive"",""Space & Aero""}"
16500016,40,20,0,20,0,medium,,t,2026-03-31 15:34:13.849231,f,Hardware,{Hardware},{},{Hardware}
14716874,46,26,0,20,0,medium,,t,2026-03-31 15:21:46.585225,f,Deep R&D,"{""Data & Cloud"",""Deep R&D""}",{},"{""Data & Cloud"",""Deep R&D""}"
14136816,32,0,12,20,0,low,,t,2026-03-31 15:20:20.913972,f,,{},{},{}
16425728,29,0,12,17,0,low,,t,2026-03-31 15:33:04.090668,f,,{},{},{}
13519271,45,25,0,20,0,medium,,t,2026-03-31 15:18:50.807229,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16754835,51,25,6,20,0,medium,,t,2026-03-31 15:38:16.656879,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
13375222,30,0,10,20,0,low,,t,2026-03-31 15:18:15.277521,f,,{},{},{}
16955011,32,0,12,20,0,low,,t,2026-03-31 15:42:24.541233,f,,{},{},{}
16031288,46,26,0,20,0,medium,,t,2026-03-31 15:28:20.288302,f,Deep R&D,"{""AI & Software"",""Deep R&D"",R&D}",{},"{""AI & Software"",""Deep R&D"",R&D}"
16263645,32,0,12,20,0,low,,t,2026-03-31 15:30:51.136538,f,,{},{},{}
16142658,55,21,14,20,0,medium,,t,2026-03-31 15:29:26.74547,f,CleanTech,"{CleanTech,""Deep R&D""}",{CleanTech},"{CleanTech,""Deep R&D""}"
14986625,45,25,0,20,0,medium,,t,2026-03-31 15:22:41.15702,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
14109042,47,25,2,20,0,medium,,t,2026-03-31 15:20:17.764312,f,Biotech,{Biotech},{},{Biotech}
15206584,49,26,6,17,0,medium,,t,2026-03-31 15:23:36.482998,f,Biotech,"{""AI & Software"",Biotech,""Deep R&D""}",{},"{""AI & Software"",Biotech,""Deep R&D""}"
16134625,45,26,2,17,0,medium,,t,2026-03-31 15:29:19.185576,f,Biotech,"{Biotech,""Deep R&D""}",{},"{Biotech,""Deep R&D""}"
16122418,41,25,16,0,0,medium,,t,2026-03-31 15:29:11.231971,f,Biotech,{Biotech},{Biotech},{Biotech}
14154706,46,25,4,17,0,medium,,t,2026-03-31 15:20:22.708847,f,Deep R&D,"{""Deep R&D""}","{""AI & Software""}","{""AI & Software"",""Deep R&D""}"
16240478,43,23,0,20,0,medium,,t,2026-03-31 15:30:31.761881,f,Biotech,{Biotech},{},{Biotech}
15187888,50,8,22,20,0,medium,,t,2026-03-31 15:23:30.43497,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
